"DELIVERY_CUSTOMER","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(DELIVERY_CUSTOMER)","INVOICE_ID","SERIES_ID","INVOICE_NO","ITEM_ID","CATALOG_NO","DESCRIPTION","CONTRACT","IFSAPP.SALES_PART_API.GET_SALES_PART_REBATE_GROUP(CONTRACT,CATALOG_NO)","INVOICED_QTY","SALE_UM","NULL","PRICE_UM","DECODE(ORDER_NO,NULL,SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),DECODE(CHARGE_GROUP,NULL,NVL(SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),","INVOICE_DATE","NET_DOM_AMOUNT","IFSAPP.COMPANY_FINANCE_API.GET_CURRENCY_CODE(COMPANY)","IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID)","IFSAPP.CONDITION_CODE_API.GET_DESCRIPTION(IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID))","ORDER_NO","IFSAPP.CUSTOMER_ORDER_API.GET_AGREEMENT_ID(ORDER_NO)","IFSAPP.CUST_ORD_CUSTOMER_API.GET_CUST_GRP(DELIVERY_CUSTOMER)","CATALOG_GROUP","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_REGION_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_M","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_DISTRICT_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_MARKET_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_MARKET_CODE(O","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUSTOMER_INFO_ADDRESS_API.GET_COUNTRY_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_MATE","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_SALESMAN_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_SALESMAN_CO","DECODE(ORDER_NO,NULL,IFSAPP.RETURN_MATERIAL_API.GET_RETURN_APPROVER_ID(RMA_NO),IFSAPP.CUSTOMER_ORDER_API.GET_AUTHORIZE_CODE(ORDE","IFSAPP.CUSTOMER_ORDER_LINE_API.GET_PRICE_LIST_NO(ORDER_NO,LINE_NO,RELEASE_NO,LINE_ITEM_NO)","PARTY","PARTY_TYPE","IDENTITY","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(IDENTITY)","PRICE_ADJUSTMENT","COMPANY","PRICE_CONV"
"GVI017","State Pharmaceuticals Corporation","866320","CRN","43699","1","PUL101","Enervon-C Film Cap 30's","GSH1N","","-0.8","BOT","","BOT","1975","7/29/2026","-1580","LKR","","","","","GOVINS","UL SALE","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866321","CRN","43700","1","UBPL63","Tazin 4.5 mg Inj","GSH1N","","-6","VLS","","VLS","3115.65","7/29/2026","-18693.9","LKR","","","","","GOVINS","UNITED BIO","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866322","CRN","43701","1","PUL101","Enervon-C Film Cap 30's","GSH1N","","-23.2","BOT","","BOT","1975","7/29/2026","-45820","LKR","","","","","GOVINS","UL SALE","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866323","CRN","43702","1","PUL104","Solmux P. Susp 60ml","GSH1N","","-3","BOT","","BOT","1094.9","7/29/2026","-3284.7","LKR","","","","","GOVINS","UL SALE","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866323","CRN","43702","2","TIL14","AMINOPLUS Syrup 200ml (1's)","GSH1N","","-4","BOT","","BOT","1298.23","7/29/2026","-5192.92","LKR","","","","","GOVINS","TIL HEALTH","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI030","Sri Lanka Cricket","866324","CRN","43703","1","ING008","BELLOID Tab's 10mg (Hyoscine Butylbromide) (100's)","GSH1N","","-3","PACKS","","PACKS","2350","7/29/2026","-7050","LKR","","","C239040","","GOVINS","INGA","","","GVT INS","LK","","GEMABE050","","","Customer","GVI030","Sri Lanka Cricket","FALSE","GSH1","1"
"GVI030","Sri Lanka Cricket","866324","CRN","43703","2","PBL158","Belcid Tab's (100's)","GSH1N","","-2","PACKS","","PACKS","951","7/29/2026","-1902","LKR","","","C239040","","GOVINS","BL SALE","","","GVT INS","LK","","GEMABE050","INST NEW","","Customer","GVI030","Sri Lanka Cricket","FALSE","GSH1","1"
"GVI030","Sri Lanka Cricket","866324","CRN","43703","3","PUN186","Omlek Tab 20mg 100's","GSH1N","","-2","PACKS","","PACKS","450","7/29/2026","-900","LKR","","","C239040","","GOVINS","ARRA2UGE","","","GVT INS","LK","","GEMABE050","INST NEW","","Customer","GVI030","Sri Lanka Cricket","FALSE","GSH1","1"
"GVI075","Special Task Force (Sri Lanka Police)","866325","CRN","43704","1","SEC38","Secure Rigid Strapping Tape (TigerPlast RST) 38mm x 13.7m","VANSA","","-16","PCS","","PCS","2477.12","7/29/2026","-39633.92","LKR","","","C224762","","GOVINS","SURJAVY","","","GVT INS","LK","","GEMABE050","","","Customer","GVI075","Special Task Force (Sri Lanka Police)","FALSE","GSH1","1"
"GVI075","Special Task Force (Sri Lanka Police)","866326","CRN","43705","1","SEC38","Secure Rigid Strapping Tape (TigerPlast RST) 38mm x 13.7m","VANSA","","-18","PCS","","PCS","2477.12","7/29/2026","-44588.16","LKR","","","C228589","","GOVINS","SURJAVY","","","GVT INS","LK","","GEMABE050","","","Customer","GVI075","Special Task Force (Sri Lanka Police)","FALSE","GSH1","1"
"PVH083","Ruhunu Hospital (Pvt) Ltd","866327","CRN","43706","1","VIR009","Voxaparin 40mg Inj. (Enoxaparin) (1's)","GSH1N","","-10","VLS","","VLS","1085.92","7/29/2026","-10859.2","LKR","","","C235689","","PVTHOS","VCHOW","","","PVT HOS","LK","","GEMABE050","","","Customer","PVH083","Ruhunu Hospital (Pvt) Ltd","FALSE","GSH1","1"
"PVH083","Ruhunu Hospital (Pvt) Ltd","866327","CRN","43706","2","VIR010","Voxaparin 60mg Inj. (Enoxaparin) (1's)","GSH1N","","-20","VLS","","VLS","1428.84","7/29/2026","-28576.8","LKR","","","C235689","","PVTHOS","VCHOW","","","PVT HOS","LK","","GEMABE050","","","Customer","PVH083","Ruhunu Hospital (Pvt) Ltd","FALSE","GSH1","1"
"GVH012","Teaching Hospital Anuradhapura","866328","CRN","43707","1","5206316","Arteriofix- 22G/80mm","GSH1N","","-12","PCS","","PCS","4471.87583333333","7/29/2026","-53662.51","LKR","","","C237200","","GOVHOS","ACCESSORIE","","","","LK","","GEMABE050","","","Customer","GVH012","Teaching Hospital Anuradhapura","FALSE","GSH1","1"
"GVH012","Teaching Hospital Anuradhapura","866329","CRN","43708","1","5201152","Combitrans Monitoring Kit-2 - FOLD","GSH1N","","-25","PCS","","PCS","9440.6272","7/29/2026","-236015.68","LKR","","","C238288","","GOVHOS","ACCESSORIE","","","","LK","","GEMABE050","","","Customer","GVH012","Teaching Hospital Anuradhapura","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","1","ASP155","Supra Phob - (pwr-15.5 ,D) (1's)","VANSA","","2","PCS","","PCS","13500","7/30/2026","27000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","2","ASP165","Supra Phob-(pwr-16.5)","VANSA","","2","PCS","","PCS","13500","7/30/2026","27000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","3","ASP19","Supra Phob- (pwr-19)","VANSA","","2","PCS","","PCS","13500","7/30/2026","27000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","4","ASP195","Supra Phob- (pwr-19.5)","VANSA","","1","PCS","","PCS","13500","7/30/2026","13500","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","5","ASP20","Supra Phob- (pwr-20.0)","VANSA","","1","PCS","","PCS","13500","7/30/2026","13500","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","6","ASP205","Supra Phob- (pwr-20.5)","VANSA","","4","PCS","","PCS","13500","7/30/2026","54000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","7","ASP21","Supra Phob- (pwr-21.0)","VANSA","","4","PCS","","PCS","13500","7/30/2026","54000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","8","ASP215","Supra Phob- (pwr-21.5)","VANSA","","2","PCS","","PCS","13500","7/30/2026","27000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","9","ASP22","Supra Phob- (pwr-22.0)","VANSA","","8","PCS","","PCS","13500","7/30/2026","108000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"OPT115","Eye Care Optometry Clinic","866700","INV","290600","10","ASP225","Supra Phob- (pwr-22.5)","VANSA","","4","PCS","","PCS","13500","7/30/2026","54000","LKR","","","C240240","","OPTICAL SH","APPA FOR","","","OPTICAL SH","LK","","GEMABE050","","","Customer","OPT115","Eye Care Optometry Clinic","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866708","INV","290602","1","ALP002","BIOBALANCE  BODY WHITENING CREAM,60 ML","GSH1N","","10","PCS","","PCS","4442.28","7/30/2026","44422.8","LKR","","","C240176","","DISTRI","ALP","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866708","INV","290602","2","ALP024","BIO BALANCE COLLAGEN- VITAMIN C SUPER SERUM 30ml","GSH1N","","20","PACKS","","PACKS","4074.07","7/30/2026","81481.4","LKR","","","C240176","","DISTRI","ALP","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866708","INV","290602","3","ALP025","BIO BALANCE HYALURONIC 3D MULTI MOLECULAR HYALURONIC ACID 1% SUPER SERUM 30ml","GSH1N","","10","PACKS","","PACKS","3597.93","7/30/2026","35979.3","LKR","","","C240176","","DISTRI","ALP","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866708","INV","290602","4","ALP031","BIO BALANCE PURE RETINOL 0.3% + VIT.-E 2% SUPER SERUM (ANTI-WRINKLE) 30ml","GSH1N","","20","PACKS","","PACKS","3536.59","7/30/2026","70731.8","LKR","","","C240176","","DISTRI","ALP","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866708","INV","290602","5","ALP033","BIO BALANCE SUPER GLOW ETHYL ASCORBIC ACID PLUS FERULIC ACID GEL CREAM 50ml","GSH1N","","10","PACKS","","PACKS","3692.25","7/30/2026","36922.5","LKR","","","C240176","","DISTRI","ALP","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866708","INV","290602","6","ALP032","BIO BALANCE CAFFEINE SOLUTION 5% EGCG+HYALURONIC ACID SUPER SERUM (ANTI-DARK CIRCLES & EYE BAGS) 30ml","GSH1N","","10","PACKS","","PACKS","3536.59","7/30/2026","35365.9","LKR","","","C240176","","DISTRI","ALP","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"PVO180","Mak Bio Lanka (Pvt) Ltd","866706","INV","290601","1","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","VANSA","","50","PACKS","","PACKS","1725.614","7/30/2026","86280.7","LKR","","","C240241","","PVT ORG","GLUCOMETER","","","PVT ORG","LK","MD","GEMABE050","","","Customer","PVO180","Mak Bio Lanka (Pvt) Ltd","FALSE","GSH1","1"
"PVO180","Mak Bio Lanka (Pvt) Ltd","866706","INV","290601","2","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","VANSA","","5","PACKS","","PACKS","0","7/30/2026","0","LKR","","","C240241","","PVT ORG","GLUCOMETER","","","PVT ORG","LK","MD","GEMABE050","","","Customer","PVO180","Mak Bio Lanka (Pvt) Ltd","FALSE","GSH1","1"
"PVO180","Mak Bio Lanka (Pvt) Ltd","866706","INV","290601","3","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","VANSA","","5","PACKS","","PACKS","0","7/30/2026","0","LKR","","","C240241","","PVT ORG","GLUCOMETER","","","PVT ORG","LK","MD","GEMABE050","","","Customer","PVO180","Mak Bio Lanka (Pvt) Ltd","FALSE","GSH1","1"
"DIS031","New Eastern Distributor","866537","CRN","43729","1","FDN108","Glucofed 80mg 100's","GSH1N","","-30","PACKS","","PACKS","642.5","7/30/2026","-19275","LKR","","","C239256","","DISTRI","FREDAN PHA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS031","New Eastern Distributor","FALSE","GSH1","1"
"DIS043","Sarathchandra Agencies (Pvt) Ltd","866539","CRN","43730","1","FDN108","Glucofed 80mg 100's","GSH1N","","-3","PACKS","","PACKS","642.5","7/30/2026","-1927.5","LKR","","","C239200","","DISTRI","FREDAN PHA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS043","Sarathchandra Agencies (Pvt) Ltd","FALSE","GSH1","1"
"DIS043","Sarathchandra Agencies (Pvt) Ltd","866539","CRN","43730","2","PIC012","Hexidine 80ml","GSH1N","","-141","BOT","","BOT","305.8978014184","7/30/2026","-43131.59","LKR","","","C239200","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS043","Sarathchandra Agencies (Pvt) Ltd","FALSE","GSH1","1"
"DIS043","Sarathchandra Agencies (Pvt) Ltd","866539","CRN","43730","3","CAR007","Caramont Tablets 5mg-14's","GSH1N","","-8","PACKS","","PACKS","317.96","7/30/2026","-2543.68","LKR","","","C239200","","DISTRI","CARA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS043","Sarathchandra Agencies (Pvt) Ltd","FALSE","GSH1","1"
"DIS043","Sarathchandra Agencies (Pvt) Ltd","866539","CRN","43730","4","PC010","Medigrip-Permeable Non-Woven Synthetic Adhesive Tape BP,1.25cmx5m (1's)","GSH1N","","-4","PCS","","PCS","37.685","7/30/2026","-150.74","LKR","","","C239200","","DISTRI","ARR PR (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS043","Sarathchandra Agencies (Pvt) Ltd","FALSE","GSH1","1"
"DIS043","Sarathchandra Agencies (Pvt) Ltd","866539","CRN","43730","5","PC011","Medigrip-Permeable Non-Woven Synthetic Adhesive Tape BP,2.5cmx5m (1's)","GSH1N","","-52","PCS","","PCS","75.3680769231","7/30/2026","-3919.14","LKR","","","C239200","","DISTRI","ARR PR (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS043","Sarathchandra Agencies (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866542","PR","866542","1","PNQ044","Lungair 5mg - 14's","GSH1N","","-30","PACKS","","PACKS","317.96","7/30/2026","-9538.8","LKR","","","C238908","","DISTRI","UL-NBQ","","","DISTRI","LK","","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866542","PR","866542","2","PNQ049","Lungair Chewable Tab 4mg 14's","GSH1N","","-30","PACKS","","PACKS","255.19","7/30/2026","-7655.7","LKR","","","C238908","","DISTRI","UL-NBQ","","","DISTRI","LK","","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","1","NLL02","Vitamax Women Tab's (30's)","GSH1N","","-34","PACKS","","PACKS","1490.04","7/30/2026","-50661.36","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","2","NLL03","Nuception Tab's (30's)","GSH1N","","-8","PACKS","","PACKS","2483.6","7/30/2026","-19868.8","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","3","NLL07","Vitamax Tab's (30's)","GSH1N","","-20","PACKS","","PACKS","1490.04","7/30/2026","-29800.8","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","4","NLL09","Bonex-D Tab's (30's)","GSH1N","","-20","PACKS","","PACKS","1291.45","7/30/2026","-25829","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","5","NLL10","Triomega 3-6-9 Softgel Cap's (60's)","GSH1N","","-10","PACKS","","PACKS","3576.34","7/30/2026","-35763.4","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","6","NLL11","Normega 1000 Softgel Cap's (30's)","GSH1N","","-20","PACKS","","PACKS","2384.23","7/30/2026","-47684.6","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","866550","CRN","43731","7","NLL12","Femrose 500 Softgel Cap's (60's)","GSH1N","","-25","PACKS","","PACKS","3576.34","7/30/2026","-89408.5","LKR","","","C232433","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY - ARROWIL A4","Lilan Hewavitharana (NUTRIFACTOR)","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866567","CRN","43732","1","PNQ044-F","Lungair 5mg - 14's-(FG)","GSH1N","","-9","PACKS","","PACKS","0","7/30/2026","0","LKR","","","C238732","","DISTRI","UL-NBQ","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866567","CRN","43732","2","PNQ049-F","Lungair Chewable Tab 4mg 14's-(FG)","GSH1N","","-1","PACKS","","PACKS","0","7/30/2026","0","LKR","","","C238732","","DISTRI","UL-NBQ","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS007","Heliya Enterprises","866568","CRN","43733","1","GEN018-F","Rupoma Tab's 10mg (30's) (FG)","GSH1N","","-35","PACKS","","PACKS","0","7/30/2026","0","LKR","","","C239158","","DISTRI","GENPHAMA","","","DISTRI","LK","DR","GEMABE050","","","Customer","DIS007","Heliya Enterprises","FALSE","GSH1","1"
"DIS026","New Kotiyakubura Pharmacy","866569","CRN","43734","1","SWISS05","Swicet-L Syrup 60ml (1's)","GSH1N","","-30","BOT","","BOT","348.21","7/30/2026","-10446.3","LKR","","","C239243","","DISTRI","UL-SWISS","","","DISTRI","LK","","GEMABE050","","","Customer","DIS026","New Kotiyakubura Pharmacy","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866575","CRN","43735","1","PIC012","Hexidine 80ml","GSH1N","","-18","BOT","","BOT","305.897777777778","7/30/2026","-5506.16","LKR","","","C239099","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866575","CRN","43735","2","7211598","Askina Calgitrol Paste (Silver Alginate) 15g (1's)","GSH1N","","-1","TUB","","TUB","2808.1","7/30/2026","-2808.1","LKR","","","C239099","","DISTRI","AR PRO (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS036","British Agencies","866582","CRN","43736","1","SWISS05","Swicet-L Syrup 60ml (1's)","GSH1N","","-150","BOT","","BOT","348.21","7/30/2026","-52231.5","LKR","","","","","DISTRI","UL-SWISS","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS036","British Agencies","FALSE","GSH1","1"
"PVO102","GS Sports (Gym 01)","866583","CRN","43737","1","VDB020","VINYL DUMBBELL 2KG","GYM01","","-2","ITEM","","ITEM","1665.36","7/30/2026","-3330.72","LKR","","","C238895","","PVT ORG","GYM-E","","","PVT ORG","LK","","GEMABE050","","","Customer","PVO102","GS Sports (Gym 01)","FALSE","GSH1","1"
"PVO196","Caresoul Ceylon (Pvt) Ltd","866591","CRN","43738","1","FRE15","Freossi Freleup Syrup 100ml (1's)","GSH1N","","-175","BOT","","BOT","505.34","7/30/2026","-88434.5","LKR","","","","","PVT ORG","VET F","","","PVT ORG","LK","","GEMABE050","","","Customer","PVO196","Caresoul Ceylon (Pvt) Ltd","FALSE","GSH1","1"
"PVO196","Caresoul Ceylon (Pvt) Ltd","866591","CRN","43738","2","FRE16","Freossi HBrise Syrup 200ml (1's)","GSH1N","","-174","BOT","","BOT","360.48","7/30/2026","-62723.52","LKR","","","","","PVT ORG","VET F","","","PVT ORG","LK","","GEMABE050","","","Customer","PVO196","Caresoul Ceylon (Pvt) Ltd","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866599","CRN","43739","1","PUN104","Dicloran SR-75mg 100's","GSH1N","","-10","PACKS","","PACKS","3916.2","7/30/2026","-39162","LKR","","","","","GOVINS","ARR U (A)","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866601","CRN","43740","1","PUN109","Nicardia Retard 10mg 100's","GSH1N","","-10","PACKS","","PACKS","1217.9","7/30/2026","-12179","LKR","","","","","GOVINS","ARR U (B)","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866601","CRN","43740","2","PIC010","Hexigel 15gm","GSH1N","","-13","TUB","","TUB","412","7/30/2026","-5356","LKR","","","","","GOVINS","ICPA - SAL","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866606","CRN","43741","1","PUN130","Metrogyl Gel 30g","GSH1N","","-12","TUB","","TUB","612.8","7/30/2026","-7353.6","LKR","","","","","GOVINS","ARR U (B)","","","GVT INS","LK","","GEMABE050","","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","866607","CRN","43742","1","NLL07","Vitamax Tab's (30's)","GSH1N","","-40","PACKS","","PACKS","1318.06","7/30/2026","-52722.4","LKR","","","","","PHARMACIES","ARRA4","","","","LK","","GEMABE050","","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA113","Raj Medical (Pvt) Ltd,","866889","CRN","43743","1","GMS","BG-Pro Blood Glucose Monitoring System (GM56A) (F)","VANSA","","-1","PCS","","PCS","0","7/30/2026","0","LKR","","","C239479","","PHARMACIES","GLUCOMETER","","","PHARMACIES","LK","","GEMABE050","","","Customer","PHA113","Raj Medical (Pvt) Ltd,","FALSE","GSH1","1"
"PVO180","Mak Bio Lanka (Pvt) Ltd","866902","CRN","43744","1","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","VANSA","","-50","PACKS","","PACKS","1725.614","7/30/2026","-86280.7","LKR","","","C240241","","PVT ORG","GLUCOMETER","","","PVT ORG","LK","MD","GEMABE050","","","Customer","PVO180","Mak Bio Lanka (Pvt) Ltd","FALSE","GSH1","1"
"PVO180","Mak Bio Lanka (Pvt) Ltd","866902","CRN","43744","2","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","VANSA","","-5","PACKS","","PACKS","0","7/30/2026","0","LKR","","","C240241","","PVT ORG","GLUCOMETER","","","PVT ORG","LK","MD","GEMABE050","","","Customer","PVO180","Mak Bio Lanka (Pvt) Ltd","FALSE","GSH1","1"
